temperature-(celsius),year,month,country,ISO3
4.65739,2001,May,Russian Federation,RUS
12.352,2001,Jun,Russian Federation,RUS
16.0098,2001,Jul,Russian Federation,RUS
13.021,2001,Aug,Russian Federation,RUS
5.30689,2001,Sep,Russian Federation,RUS
-5.1239,2001,Oct,Russian Federation,RUS
-13.913,2001,Nov,Russian Federation,RUS
-24.011,2001,Dec,Russian Federation,RUS
-24.592,2002,Jan,Russian Federation,RUS
-21.137,2002,Feb,Russian Federation,RUS
-12.324,2002,Mar,Russian Federation,RUS
-5.9436,2002,Apr,Russian Federation,RUS
3.73513,2002,May,Russian Federation,RUS
12.3913,2002,Jun,Russian Federation,RUS
15.7214,2002,Jul,Russian Federation,RUS
12.6347,2002,Aug,Russian Federation,RUS
5.57589,2002,Sep,Russian Federation,RUS
-5.1454,2002,Oct,Russian Federation,RUS
-16.757,2002,Nov,Russian Federation,RUS
-27.211,2002,Dec,Russian Federation,RUS
-25.404,2003,Jan,Russian Federation,RUS
-23.861,2003,Feb,Russian Federation,RUS
-14.594,2003,Mar,Russian Federation,RUS
-5.6001,2003,Apr,Russian Federation,RUS
4.16765,2003,May,Russian Federation,RUS
11.3849,2003,Jun,Russian Federation,RUS
15.5483,2003,Jul,Russian Federation,RUS
13.4477,2003,Aug,Russian Federation,RUS
6.9202,2003,Sep,Russian Federation,RUS
-3.5084,2003,Oct,Russian Federation,RUS
-17.743,2003,Nov,Russian Federation,RUS
-20.271,2003,Dec,Russian Federation,RUS
-24.739,2004,Jan,Russian Federation,RUS
-23.669,2004,Feb,Russian Federation,RUS
-16.302,2004,Mar,Russian Federation,RUS
-7.0745,2004,Apr,Russian Federation,RUS
3.51825,2004,May,Russian Federation,RUS
11.2962,2004,Jun,Russian Federation,RUS
15.1005,2004,Jul,Russian Federation,RUS
11.978,2004,Aug,Russian Federation,RUS
6.17846,2004,Sep,Russian Federation,RUS
-4.8019,2004,Oct,Russian Federation,RUS
-14.206,2004,Nov,Russian Federation,RUS
-25.892,2004,Dec,Russian Federation,RUS
-23.48,2005,Jan,Russian Federation,RUS
-24.955,2005,Feb,Russian Federation,RUS
-16.247,2005,Mar,Russian Federation,RUS
-5.4461,2005,Apr,Russian Federation,RUS
5.12613,2005,May,Russian Federation,RUS
12.2312,2005,Jun,Russian Federation,RUS
15.8514,2005,Jul,Russian Federation,RUS
12.5157,2005,Aug,Russian Federation,RUS
7.41616,2005,Sep,Russian Federation,RUS
-2.4379,2005,Oct,Russian Federation,RUS
-13.381,2005,Nov,Russian Federation,RUS
-22.805,2005,Dec,Russian Federation,RUS
-29.643,2006,Jan,Russian Federation,RUS
-24.376,2006,Feb,Russian Federation,RUS
-16.26,2006,Mar,Russian Federation,RUS
-8.6371,2006,Apr,Russian Federation,RUS
3.57521,2006,May,Russian Federation,RUS
12.802,2006,Jun,Russian Federation,RUS
15.0401,2006,Jul,Russian Federation,RUS
12.2364,2006,Aug,Russian Federation,RUS
6.81572,2006,Sep,Russian Federation,RUS
-5.1486,2006,Oct,Russian Federation,RUS
-16.366,2006,Nov,Russian Federation,RUS
-20.804,2006,Dec,Russian Federation,RUS
-20.248,2007,Jan,Russian Federation,RUS
-25.688,2007,Feb,Russian Federation,RUS
-14.41,2007,Mar,Russian Federation,RUS
-2.6328,2007,Apr,Russian Federation,RUS
4.41197,2007,May,Russian Federation,RUS
11.5052,2007,Jun,Russian Federation,RUS
15.6705,2007,Jul,Russian Federation,RUS
13.5482,2007,Aug,Russian Federation,RUS
6.88299,2007,Sep,Russian Federation,RUS
-2.4354,2007,Oct,Russian Federation,RUS
-14.981,2007,Nov,Russian Federation,RUS
-21.059,2007,Dec,Russian Federation,RUS
-25.205,2008,Jan,Russian Federation,RUS
-21.22,2008,Feb,Russian Federation,RUS
-12.356,2008,Mar,Russian Federation,RUS
-6.2705,2008,Apr,Russian Federation,RUS
4.0185,2008,May,Russian Federation,RUS
11.8916,2008,Jun,Russian Federation,RUS
15.109,2008,Jul,Russian Federation,RUS
12.918,2008,Aug,Russian Federation,RUS
5.80728,2008,Sep,Russian Federation,RUS
-1.972,2008,Oct,Russian Federation,RUS
-14.493,2008,Nov,Russian Federation,RUS
-22.27,2008,Dec,Russian Federation,RUS
-24.451,2009,Jan,Russian Federation,RUS
-26.624,2009,Feb,Russian Federation,RUS
-15.994,2009,Mar,Russian Federation,RUS
-4.6947,2009,Apr,Russian Federation,RUS
3.57505,2009,May,Russian Federation,RUS
11.7963,2009,Jun,Russian Federation,RUS
14.8661,2009,Jul,Russian Federation,RUS
12.4186,2009,Aug,Russian Federation,RUS
7.11397,2009,Sep,Russian Federation,RUS
-3.1272,2009,Oct,Russian Federation,RUS
-17.773,2009,Nov,Russian Federation,RUS
-26.341,2009,Dec,Russian Federation,RUS
-27.97,2010,Jan,Russian Federation,RUS
-26.767,2010,Feb,Russian Federation,RUS
-16.779,2010,Mar,Russian Federation,RUS
-5.7484,2010,Apr,Russian Federation,RUS
5.35467,2010,May,Russian Federation,RUS
12.2678,2010,Jun,Russian Federation,RUS
16.1353,2010,Jul,Russian Federation,RUS
12.969,2010,Aug,Russian Federation,RUS
5.80722,2010,Sep,Russian Federation,RUS
-3.506,2010,Oct,Russian Federation,RUS
-13.941,2010,Nov,Russian Federation,RUS
-25.453,2010,Dec,Russian Federation,RUS
-25.152,2011,Jan,Russian Federation,RUS
-25.195,2011,Feb,Russian Federation,RUS
-12.491,2011,Mar,Russian Federation,RUS
-2.8477,2011,Apr,Russian Federation,RUS
4.76823,2011,May,Russian Federation,RUS
12.9546,2011,Jun,Russian Federation,RUS
15.7804,2011,Jul,Russian Federation,RUS
12.6605,2011,Aug,Russian Federation,RUS
6.19888,2011,Sep,Russian Federation,RUS
-2.1087,2011,Oct,Russian Federation,RUS
-16.475,2011,Nov,Russian Federation,RUS
-21.299,2011,Dec,Russian Federation,RUS
-25.257,2012,Jan,Russian Federation,RUS
-23.885,2012,Feb,Russian Federation,RUS
-16.857,2012,Mar,Russian Federation,RUS
-3.9028,2012,Apr,Russian Federation,RUS
5.32058,2012,May,Russian Federation,RUS
13.4931,2012,Jun,Russian Federation,RUS
16.1877,2012,Jul,Russian Federation,RUS
12.2465,2012,Aug,Russian Federation,RUS
7.10046,2012,Sep,Russian Federation,RUS
-3.4193,2012,Oct,Russian Federation,RUS
-15.282,2012,Nov,Russian Federation,RUS
-25.624,2012,Dec,Russian Federation,RUS
-27.019,2013,Jan,Russian Federation,RUS
-24.038,2013,Feb,Russian Federation,RUS
-18.32,2013,Mar,Russian Federation,RUS
-4.1514,2013,Apr,Russian Federation,RUS
5.23718,2013,May,Russian Federation,RUS
12.5299,2013,Jun,Russian Federation,RUS
15.5927,2013,Jul,Russian Federation,RUS
13.0552,2013,Aug,Russian Federation,RUS
5.36626,2013,Sep,Russian Federation,RUS
-4.3219,2013,Oct,Russian Federation,RUS
-12.557,2013,Nov,Russian Federation,RUS
-19.047,2013,Dec,Russian Federation,RUS
-27.512,2014,Jan,Russian Federation,RUS
-23.891,2014,Feb,Russian Federation,RUS
-11.94,2014,Mar,Russian Federation,RUS
-2.93,2014,Apr,Russian Federation,RUS
4.78134,2014,May,Russian Federation,RUS
11.9932,2014,Jun,Russian Federation,RUS
14.9019,2014,Jul,Russian Federation,RUS
13.4225,2014,Aug,Russian Federation,RUS
5.78383,2014,Sep,Russian Federation,RUS
-4.9559,2014,Oct,Russian Federation,RUS
-16.385,2014,Nov,Russian Federation,RUS
-21.539,2014,Dec,Russian Federation,RUS
-23.863,2015,Jan,Russian Federation,RUS
-19.887,2015,Feb,Russian Federation,RUS
-13.092,2015,Mar,Russian Federation,RUS
-4.581,2015,Apr,Russian Federation,RUS
4.71529,2015,May,Russian Federation,RUS
12.9706,2015,Jun,Russian Federation,RUS
15.1593,2015,Jul,Russian Federation,RUS
12.5463,2015,Aug,Russian Federation,RUS
6.60203,2015,Sep,Russian Federation,RUS
-4.1429,2015,Oct,Russian Federation,RUS
-16.11,2015,Nov,Russian Federation,RUS
-20.342,2015,Dec,Russian Federation,RUS
-24.307,2016,Jan,Russian Federation,RUS
-19.446,2016,Feb,Russian Federation,RUS
-12.865,2016,Mar,Russian Federation,RUS
-3.0405,2016,Apr,Russian Federation,RUS
4.40713,2016,May,Russian Federation,RUS
13.0543,2016,Jun,Russian Federation,RUS
16.0391,2016,Jul,Russian Federation,RUS
13.5493,2016,Aug,Russian Federation,RUS
7.61563,2016,Sep,Russian Federation,RUS
-4.576,2016,Oct,Russian Federation,RUS
-17.898,2016,Nov,Russian Federation,RUS
-23.356,2016,Dec,Russian Federation,RUS
